"obsYears","collarCount","cowMult","collarInterval","assessmentYrs","tA","obsAnthroSlope","projAnthroSlope","rep","interannualVar","sQuantile","rQuantile","preYears","iAnthro","projYears","repBatch","N0","qMax","uMax","zMax","pageLab","pageId"
4,60,6,1,1,40,1,1,149,"list(R_CV=0.46,S_CV=0.087)",0.473562358771451,0.428064060010947,20,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
8,60,6,1,1,40,1,1,149,"list(R_CV=0.46,S_CV=0.087)",0.473562358771451,0.428064060010947,16,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
16,60,6,1,1,40,1,1,149,"list(R_CV=0.46,S_CV=0.087)",0.473562358771451,0.428064060010947,8,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
24,60,6,1,1,40,1,1,149,"list(R_CV=0.46,S_CV=0.087)",0.473562358771451,0.428064060010947,0,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
2,20,6,1,1,0,0,1,150,"list(R_CV=0.46,S_CV=0.087)",0.430831720191054,0.170618466995656,22,0,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
4,20,6,1,1,0,0,1,150,"list(R_CV=0.46,S_CV=0.087)",0.430831720191054,0.170618466995656,20,0,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
8,20,6,1,1,0,0,1,150,"list(R_CV=0.46,S_CV=0.087)",0.430831720191054,0.170618466995656,16,0,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
16,20,6,1,1,0,0,1,150,"list(R_CV=0.46,S_CV=0.087)",0.430831720191054,0.170618466995656,8,0,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
24,20,6,1,1,0,0,1,150,"list(R_CV=0.46,S_CV=0.087)",0.430831720191054,0.170618466995656,0,0,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
2,60,6,1,1,0,0,1,150,"list(R_CV=0.46,S_CV=0.087)",0.430831720191054,0.170618466995656,22,0,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
4,60,6,1,1,0,0,1,150,"list(R_CV=0.46,S_CV=0.087)",0.430831720191054,0.170618466995656,20,0,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
8,60,6,1,1,0,0,1,150,"list(R_CV=0.46,S_CV=0.087)",0.430831720191054,0.170618466995656,16,0,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
16,60,6,1,1,0,0,1,150,"list(R_CV=0.46,S_CV=0.087)",0.430831720191054,0.170618466995656,8,0,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
24,60,6,1,1,0,0,1,150,"list(R_CV=0.46,S_CV=0.087)",0.430831720191054,0.170618466995656,0,0,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
2,20,6,1,1,20,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.356689067394473,0.988697678921744,22,-3,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
4,20,6,1,1,20,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.356689067394473,0.988697678921744,20,-3,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
8,20,6,1,1,20,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.356689067394473,0.988697678921744,16,-3,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
16,20,6,1,1,20,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.356689067394473,0.988697678921744,8,-3,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
24,20,6,1,1,20,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.356689067394473,0.988697678921744,0,-3,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
2,60,6,1,1,20,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.356689067394473,0.988697678921744,22,-3,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
4,60,6,1,1,20,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.356689067394473,0.988697678921744,20,-3,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
8,60,6,1,1,20,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.356689067394473,0.988697678921744,16,-3,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
16,60,6,1,1,20,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.356689067394473,0.988697678921744,8,-3,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
24,60,6,1,1,20,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.356689067394473,0.988697678921744,0,-3,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
2,20,6,1,1,40,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.841398562253453,0.551904728929512,22,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
4,20,6,1,1,40,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.841398562253453,0.551904728929512,20,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
8,20,6,1,1,40,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.841398562253453,0.551904728929512,16,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
16,20,6,1,1,40,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.841398562253453,0.551904728929512,8,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
24,20,6,1,1,40,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.841398562253453,0.551904728929512,0,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
2,60,6,1,1,40,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.841398562253453,0.551904728929512,22,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
4,60,6,1,1,40,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.841398562253453,0.551904728929512,20,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
8,60,6,1,1,40,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.841398562253453,0.551904728929512,16,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
16,60,6,1,1,40,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.841398562253453,0.551904728929512,8,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
24,60,6,1,1,40,1,1,150,"list(R_CV=0.46,S_CV=0.087)",0.841398562253453,0.551904728929512,0,17,20,15,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch15",7
2,20,6,1,1,0,0,1,151,"list(R_CV=0.46,S_CV=0.087)",0.310686942120083,0.546187865324318,22,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,20,6,1,1,0,0,1,151,"list(R_CV=0.46,S_CV=0.087)",0.310686942120083,0.546187865324318,20,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,20,6,1,1,0,0,1,151,"list(R_CV=0.46,S_CV=0.087)",0.310686942120083,0.546187865324318,16,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,20,6,1,1,0,0,1,151,"list(R_CV=0.46,S_CV=0.087)",0.310686942120083,0.546187865324318,8,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,20,6,1,1,0,0,1,151,"list(R_CV=0.46,S_CV=0.087)",0.310686942120083,0.546187865324318,0,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,60,6,1,1,0,0,1,151,"list(R_CV=0.46,S_CV=0.087)",0.310686942120083,0.546187865324318,22,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,60,6,1,1,0,0,1,151,"list(R_CV=0.46,S_CV=0.087)",0.310686942120083,0.546187865324318,20,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,60,6,1,1,0,0,1,151,"list(R_CV=0.46,S_CV=0.087)",0.310686942120083,0.546187865324318,16,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,60,6,1,1,0,0,1,151,"list(R_CV=0.46,S_CV=0.087)",0.310686942120083,0.546187865324318,8,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,60,6,1,1,0,0,1,151,"list(R_CV=0.46,S_CV=0.087)",0.310686942120083,0.546187865324318,0,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,20,6,1,1,20,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.989032270582393,0.0761489046551287,22,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,20,6,1,1,20,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.989032270582393,0.0761489046551287,20,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,20,6,1,1,20,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.989032270582393,0.0761489046551287,16,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,20,6,1,1,20,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.989032270582393,0.0761489046551287,8,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,20,6,1,1,20,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.989032270582393,0.0761489046551287,0,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,60,6,1,1,20,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.989032270582393,0.0761489046551287,22,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,60,6,1,1,20,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.989032270582393,0.0761489046551287,20,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,60,6,1,1,20,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.989032270582393,0.0761489046551287,16,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,60,6,1,1,20,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.989032270582393,0.0761489046551287,8,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,60,6,1,1,20,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.989032270582393,0.0761489046551287,0,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,20,6,1,1,40,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.386974699823186,0.690471661719494,22,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,20,6,1,1,40,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.386974699823186,0.690471661719494,20,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,20,6,1,1,40,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.386974699823186,0.690471661719494,16,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,20,6,1,1,40,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.386974699823186,0.690471661719494,8,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,20,6,1,1,40,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.386974699823186,0.690471661719494,0,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,60,6,1,1,40,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.386974699823186,0.690471661719494,22,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,60,6,1,1,40,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.386974699823186,0.690471661719494,20,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,60,6,1,1,40,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.386974699823186,0.690471661719494,16,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,60,6,1,1,40,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.386974699823186,0.690471661719494,8,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,60,6,1,1,40,1,1,151,"list(R_CV=0.46,S_CV=0.087)",0.386974699823186,0.690471661719494,0,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,20,6,1,1,0,0,1,152,"list(R_CV=0.46,S_CV=0.087)",0.938530847080983,0.626139587764628,22,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,20,6,1,1,0,0,1,152,"list(R_CV=0.46,S_CV=0.087)",0.938530847080983,0.626139587764628,20,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,20,6,1,1,0,0,1,152,"list(R_CV=0.46,S_CV=0.087)",0.938530847080983,0.626139587764628,16,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,20,6,1,1,0,0,1,152,"list(R_CV=0.46,S_CV=0.087)",0.938530847080983,0.626139587764628,8,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,20,6,1,1,0,0,1,152,"list(R_CV=0.46,S_CV=0.087)",0.938530847080983,0.626139587764628,0,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,60,6,1,1,0,0,1,152,"list(R_CV=0.46,S_CV=0.087)",0.938530847080983,0.626139587764628,22,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,60,6,1,1,0,0,1,152,"list(R_CV=0.46,S_CV=0.087)",0.938530847080983,0.626139587764628,20,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,60,6,1,1,0,0,1,152,"list(R_CV=0.46,S_CV=0.087)",0.938530847080983,0.626139587764628,16,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,60,6,1,1,0,0,1,152,"list(R_CV=0.46,S_CV=0.087)",0.938530847080983,0.626139587764628,8,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,60,6,1,1,0,0,1,152,"list(R_CV=0.46,S_CV=0.087)",0.938530847080983,0.626139587764628,0,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,20,6,1,1,20,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.319751142943278,0.844512534481473,22,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,20,6,1,1,20,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.319751142943278,0.844512534481473,20,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,20,6,1,1,20,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.319751142943278,0.844512534481473,16,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,20,6,1,1,20,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.319751142943278,0.844512534481473,8,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,20,6,1,1,20,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.319751142943278,0.844512534481473,0,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,60,6,1,1,20,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.319751142943278,0.844512534481473,22,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,60,6,1,1,20,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.319751142943278,0.844512534481473,20,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,60,6,1,1,20,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.319751142943278,0.844512534481473,16,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,60,6,1,1,20,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.319751142943278,0.844512534481473,8,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,60,6,1,1,20,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.319751142943278,0.844512534481473,0,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,20,6,1,1,40,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.850774296610616,0.75488869741559,22,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,20,6,1,1,40,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.850774296610616,0.75488869741559,20,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,20,6,1,1,40,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.850774296610616,0.75488869741559,16,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,20,6,1,1,40,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.850774296610616,0.75488869741559,8,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,20,6,1,1,40,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.850774296610616,0.75488869741559,0,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,60,6,1,1,40,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.850774296610616,0.75488869741559,22,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,60,6,1,1,40,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.850774296610616,0.75488869741559,20,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,60,6,1,1,40,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.850774296610616,0.75488869741559,16,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,60,6,1,1,40,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.850774296610616,0.75488869741559,8,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,60,6,1,1,40,1,1,152,"list(R_CV=0.46,S_CV=0.087)",0.850774296610616,0.75488869741559,0,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,20,6,1,1,0,0,1,153,"list(R_CV=0.46,S_CV=0.087)",0.909029906741343,0.203129389248788,22,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,20,6,1,1,0,0,1,153,"list(R_CV=0.46,S_CV=0.087)",0.909029906741343,0.203129389248788,20,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,20,6,1,1,0,0,1,153,"list(R_CV=0.46,S_CV=0.087)",0.909029906741343,0.203129389248788,16,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,20,6,1,1,0,0,1,153,"list(R_CV=0.46,S_CV=0.087)",0.909029906741343,0.203129389248788,8,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,20,6,1,1,0,0,1,153,"list(R_CV=0.46,S_CV=0.087)",0.909029906741343,0.203129389248788,0,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,60,6,1,1,0,0,1,153,"list(R_CV=0.46,S_CV=0.087)",0.909029906741343,0.203129389248788,22,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,60,6,1,1,0,0,1,153,"list(R_CV=0.46,S_CV=0.087)",0.909029906741343,0.203129389248788,20,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,60,6,1,1,0,0,1,153,"list(R_CV=0.46,S_CV=0.087)",0.909029906741343,0.203129389248788,16,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,60,6,1,1,0,0,1,153,"list(R_CV=0.46,S_CV=0.087)",0.909029906741343,0.203129389248788,8,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,60,6,1,1,0,0,1,153,"list(R_CV=0.46,S_CV=0.087)",0.909029906741343,0.203129389248788,0,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,20,6,1,1,20,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.879562259730883,0.779098174739629,22,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,20,6,1,1,20,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.879562259730883,0.779098174739629,20,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,20,6,1,1,20,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.879562259730883,0.779098174739629,16,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,20,6,1,1,20,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.879562259730883,0.779098174739629,8,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,20,6,1,1,20,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.879562259730883,0.779098174739629,0,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,60,6,1,1,20,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.879562259730883,0.779098174739629,22,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,60,6,1,1,20,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.879562259730883,0.779098174739629,20,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,60,6,1,1,20,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.879562259730883,0.779098174739629,16,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,60,6,1,1,20,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.879562259730883,0.779098174739629,8,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,60,6,1,1,20,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.879562259730883,0.779098174739629,0,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,20,6,1,1,40,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.231348553756252,0.834190355464816,22,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,20,6,1,1,40,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.231348553756252,0.834190355464816,20,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,20,6,1,1,40,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.231348553756252,0.834190355464816,16,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,20,6,1,1,40,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.231348553756252,0.834190355464816,8,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,20,6,1,1,40,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.231348553756252,0.834190355464816,0,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,60,6,1,1,40,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.231348553756252,0.834190355464816,22,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,60,6,1,1,40,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.231348553756252,0.834190355464816,20,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,60,6,1,1,40,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.231348553756252,0.834190355464816,16,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,60,6,1,1,40,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.231348553756252,0.834190355464816,8,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,60,6,1,1,40,1,1,153,"list(R_CV=0.46,S_CV=0.087)",0.231348553756252,0.834190355464816,0,17,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,20,6,1,1,0,0,1,154,"list(R_CV=0.46,S_CV=0.087)",0.400319066923112,0.860713653909042,22,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,20,6,1,1,0,0,1,154,"list(R_CV=0.46,S_CV=0.087)",0.400319066923112,0.860713653909042,20,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,20,6,1,1,0,0,1,154,"list(R_CV=0.46,S_CV=0.087)",0.400319066923112,0.860713653909042,16,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,20,6,1,1,0,0,1,154,"list(R_CV=0.46,S_CV=0.087)",0.400319066923112,0.860713653909042,8,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,20,6,1,1,0,0,1,154,"list(R_CV=0.46,S_CV=0.087)",0.400319066923112,0.860713653909042,0,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,60,6,1,1,0,0,1,154,"list(R_CV=0.46,S_CV=0.087)",0.400319066923112,0.860713653909042,22,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,60,6,1,1,0,0,1,154,"list(R_CV=0.46,S_CV=0.087)",0.400319066923112,0.860713653909042,20,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,60,6,1,1,0,0,1,154,"list(R_CV=0.46,S_CV=0.087)",0.400319066923112,0.860713653909042,16,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,60,6,1,1,0,0,1,154,"list(R_CV=0.46,S_CV=0.087)",0.400319066923112,0.860713653909042,8,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,60,6,1,1,0,0,1,154,"list(R_CV=0.46,S_CV=0.087)",0.400319066923112,0.860713653909042,0,0,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
2,20,6,1,1,20,1,1,154,"list(R_CV=0.46,S_CV=0.087)",0.677633955054916,0.295505193597637,22,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
4,20,6,1,1,20,1,1,154,"list(R_CV=0.46,S_CV=0.087)",0.677633955054916,0.295505193597637,20,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
8,20,6,1,1,20,1,1,154,"list(R_CV=0.46,S_CV=0.087)",0.677633955054916,0.295505193597637,16,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
16,20,6,1,1,20,1,1,154,"list(R_CV=0.46,S_CV=0.087)",0.677633955054916,0.295505193597637,8,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
24,20,6,1,1,20,1,1,154,"list(R_CV=0.46,S_CV=0.087)",0.677633955054916,0.295505193597637,0,-3,20,16,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch16",8
